time;NETWORK_B1_v_a;
0.445900;0.000000;
0.445910;0.000000;
0.445920;0.000000;
0.445930;0.000000;
0.445940;0.000000;
0.445950;0.000000;
0.445960;0.000000;
0.445970;0.000000;
0.445980;0.000000;
0.445990;0.000000;
0.446000;0.000000;
0.446010;0.000000;
0.446020;0.000000;
0.446030;0.000000;
0.446040;0.000000;
0.446050;0.000000;
0.446060;0.000000;
0.446070;0.000000;
0.446080;0.000000;
0.446090;0.000000;
0.446100;0.000000;
0.446110;0.000000;
0.446120;0.000000;
0.446130;0.000000;
0.446140;0.000000;
0.446150;0.000000;
0.446160;0.000000;
0.446170;0.000000;
0.446180;0.000000;
0.446190;0.000000;
0.446200;0.000000;
0.446210;0.000000;
0.446220;0.000000;
0.446230;0.000000;
0.446240;0.000000;
0.446250;0.000000;
0.446260;0.000000;
0.446270;0.000000;
0.446280;0.000000;
0.446290;0.000000;
0.446300;0.000000;
0.446310;0.000000;
0.446320;0.000000;
0.446330;0.000000;
0.446340;0.000000;
0.446350;0.000000;
0.446360;0.000000;
0.446370;0.000000;
0.446380;0.000000;
0.446390;0.000000;
0.446400;0.000000;
0.446410;0.000000;
0.446420;0.000000;
0.446430;0.000000;
0.446440;0.000000;
0.446450;0.000000;
0.446460;0.000000;
0.446470;0.000000;
0.446480;0.000000;
0.446490;0.000000;
0.446500;0.000000;
0.446510;0.000000;
0.446520;0.000000;
0.446530;0.000000;
0.446540;0.000000;
0.446550;0.000000;
0.446560;0.000000;
0.446570;0.000000;
0.446580;0.000000;
0.446590;0.000000;
0.446600;0.000000;
0.446610;0.000000;
0.446620;0.000000;
0.446630;0.000000;
0.446640;0.000000;
0.446650;0.000000;
0.446660;0.000000;
0.446670;0.000000;
0.446680;0.000000;
0.446690;0.000000;
0.446700;0.000000;
0.446710;0.000000;
0.446720;0.000000;
0.446730;0.000000;
0.446740;0.000000;
0.446750;0.000000;
0.446760;0.000000;
0.446770;0.000000;
0.446780;0.000000;
0.446790;0.000000;
0.446800;0.000000;
0.446810;0.000000;
0.446820;0.000000;
0.446830;0.000000;
0.446840;0.000000;
0.446850;0.000000;
0.446860;0.000000;
0.446870;0.000000;
0.446880;0.000000;
0.446890;0.000000;
0.446900;0.000000;
0.446910;0.000000;
0.446920;0.000000;
0.446930;0.000000;
0.446940;0.000000;
0.446950;0.000000;
0.446960;0.000000;
0.446970;0.000000;
0.446980;0.000000;
0.446990;0.000000;
0.447000;0.000000;
0.447010;0.000000;
0.447020;0.000000;
0.447030;0.000000;
0.447040;0.000000;
0.447050;0.000000;
0.447060;0.000000;
0.447070;0.000000;
0.447080;0.000000;
0.447090;0.000000;
0.447100;0.000000;
0.447110;0.000000;
0.447120;0.000000;
0.447130;0.000000;
0.447140;0.000000;
0.447150;0.000000;
0.447160;0.000000;
0.447170;0.000000;
0.447180;0.000000;
0.447190;0.000000;
0.447200;0.000000;
0.447210;0.000000;
0.447220;0.000000;
0.447230;0.000000;
0.447240;0.000000;
0.447250;0.000000;
0.447260;0.000000;
0.447270;0.000000;
0.447280;0.000000;
0.447290;0.000000;
0.447300;0.000000;
0.447310;0.000000;
0.447320;0.000000;
0.447330;0.000000;
0.447340;0.000000;
0.447350;0.000000;
0.447360;0.000000;
0.447370;0.000000;
0.447380;0.000000;
0.447390;0.000000;
0.447400;0.000000;
0.447410;0.000000;
0.447420;0.000000;
0.447430;0.000000;
0.447440;0.000000;
0.447450;0.000000;
0.447460;0.000000;
0.447470;0.000000;
0.447480;0.000000;
0.447490;0.000000;
0.447500;0.000000;
0.447510;0.000000;
0.447520;0.000000;
0.447530;0.000000;
0.447540;0.000000;
0.447550;0.000000;
0.447560;0.000000;
0.447570;0.000000;
0.447580;0.000000;
0.447590;0.000000;
0.447600;0.000000;
0.447610;0.000000;
0.447620;0.000000;
0.447630;0.000000;
0.447640;0.000000;
0.447650;0.000000;
0.447660;0.000000;
0.447670;0.000000;
0.447680;0.000000;
0.447690;0.000000;
0.447700;0.000000;
0.447710;0.000000;
0.447720;0.000000;
0.447730;0.000000;
0.447740;0.000000;
0.447750;0.000000;
0.447760;0.000000;
0.447770;0.000000;
0.447780;0.000000;
0.447790;0.000000;
0.447800;0.000000;
0.447810;0.000000;
0.447820;0.000000;
0.447830;0.000000;
0.447840;0.000000;
0.447850;0.000000;
0.447860;0.000000;
0.447870;0.000000;
0.447880;0.000000;
0.447890;0.000000;
0.447900;0.000000;
0.447910;0.000000;
0.447920;0.000000;
0.447930;0.000000;
0.447940;0.000000;
0.447950;0.000000;
0.447960;0.000000;
0.447970;0.000000;
0.447980;0.000000;
0.447990;0.000000;
0.448000;0.000000;
0.448010;0.000000;
0.448020;0.000000;
0.448030;0.000000;
0.448040;0.000000;
0.448050;0.000000;
0.448060;0.000000;
0.448070;0.000000;
0.448080;0.000000;
0.448090;0.000000;
0.448100;0.000000;
0.448110;0.000000;
0.448120;0.000000;
0.448130;0.000000;
0.448140;0.000000;
0.448150;0.000000;
0.448160;0.000000;
0.448170;0.000000;
0.448180;0.000000;
0.448190;0.000000;
0.448200;0.000000;
0.448210;0.000000;
0.448220;0.000000;
0.448230;0.000000;
0.448240;0.000000;
0.448250;0.000000;
0.448260;0.000000;
0.448270;0.000000;
0.448280;0.000000;
0.448290;0.000000;
0.448300;0.000000;
0.448310;0.000000;
0.448320;0.000000;
0.448330;0.000000;
0.448340;0.000000;
0.448350;0.000000;
0.448360;0.000000;
0.448370;0.000000;
0.448380;0.000000;
0.448390;0.000000;
0.448400;0.000000;
0.448410;0.000000;
0.448420;0.000000;
0.448430;0.000000;
0.448440;0.000000;
0.448450;0.000000;
0.448460;0.000000;
0.448470;0.000000;
0.448480;0.000000;
0.448490;0.000000;
0.448500;0.000000;
0.448510;0.000000;
0.448520;0.000000;
0.448530;0.000000;
0.448540;0.000000;
0.448550;0.000000;
0.448560;0.000000;
0.448570;0.000000;
0.448580;0.000000;
0.448590;0.000000;
0.448600;0.000000;
0.448610;0.000000;
0.448620;0.000000;
0.448630;0.000000;
0.448640;0.000000;
0.448650;0.000000;
0.448660;0.000000;
0.448670;0.000000;
0.448680;0.000000;
0.448690;0.000000;
0.448700;0.000000;
0.448710;0.000000;
0.448720;0.000000;
0.448730;0.000000;
0.448740;0.000000;
0.448750;0.000000;
0.448760;0.000000;
0.448770;0.000000;
0.448780;0.000000;
0.448790;0.000000;
0.448800;0.000000;
0.448810;0.000000;
0.448820;0.000000;
0.448830;0.000000;
0.448840;0.000000;
0.448850;0.000000;
0.448860;0.000000;
0.448870;0.000000;
0.448880;0.000000;
0.448890;0.000000;
0.448900;0.000000;
0.448910;0.000000;
0.448920;0.000000;
0.448930;0.000000;
0.448940;0.000000;
0.448950;0.000000;
0.448960;0.000000;
0.448970;0.000000;
0.448980;0.000000;
0.448990;0.000000;
0.449000;0.000000;
0.449010;0.000000;
0.449020;0.000000;
0.449030;0.000000;
0.449040;0.000000;
0.449050;0.000000;
0.449060;0.000000;
0.449070;0.000000;
0.449080;0.000000;
0.449090;0.000000;
0.449100;0.000000;
0.449110;0.000000;
0.449120;0.000000;
0.449130;0.000000;
0.449140;0.000000;
0.449150;0.000000;
0.449160;0.000000;
0.449170;0.000000;
0.449180;0.000000;
0.449190;0.000000;
0.449200;0.000000;
0.449210;0.000000;
0.449220;0.000000;
0.449230;0.000000;
0.449240;0.000000;
0.449250;0.000000;
0.449260;0.000000;
0.449270;0.000000;
0.449280;0.000000;
0.449290;0.000000;
0.449300;0.000000;
0.449310;0.000000;
0.449320;0.000000;
0.449330;0.000000;
0.449340;0.000000;
0.449350;0.000000;
0.449360;0.000000;
0.449370;0.000000;
0.449380;0.000000;
0.449390;0.000000;
0.449400;0.000000;
0.449410;0.000000;
0.449420;0.000000;
0.449430;0.000000;
0.449440;0.000000;
0.449450;0.000000;
0.449460;0.000000;
0.449470;0.000000;
0.449480;0.000000;
0.449490;0.000000;
0.449500;0.000000;
0.449510;0.000000;
0.449520;0.000000;
0.449530;0.000000;
0.449540;0.000000;
0.449550;0.000000;
0.449560;0.000000;
0.449570;0.000000;
0.449580;0.000000;
0.449590;0.000000;
0.449600;0.000000;
0.449610;0.000000;
0.449620;0.000000;
0.449630;0.000000;
0.449640;0.000000;
0.449650;0.000000;
0.449660;0.000000;
0.449670;0.000000;
0.449680;0.000000;
0.449690;0.000000;
0.449700;0.000000;
0.449710;0.000000;
0.449720;0.000000;
0.449730;0.000000;
0.449740;0.000000;
0.449750;0.000000;
0.449760;0.000000;
0.449770;0.000000;
0.449780;0.000000;
0.449790;0.000000;
0.449800;0.000000;
0.449810;0.000000;
0.449820;0.000000;
0.449830;0.000000;
0.449840;0.000000;
0.449850;0.000000;
0.449860;0.000000;
0.449870;0.000000;
0.449880;0.000000;
0.449890;0.000000;
0.449900;0.000000;
0.449910;0.000000;
0.449920;0.000000;
0.449930;0.000000;
0.449940;0.000000;
0.449950;0.000000;
0.449960;0.000000;
0.449970;0.000000;
0.449980;0.000000;
0.449990;0.000000;
0.450000;0.000000;
0.450010;0.000000;
0.450020;0.000000;
0.450030;0.000000;
0.450040;0.000000;
0.450050;0.000000;
0.450060;0.000000;
0.450070;0.000000;
0.450080;0.000000;
0.450090;0.000000;
0.450100;0.000000;
0.450110;0.000000;
0.450120;0.000000;
0.450130;0.000000;
0.450140;0.000000;
0.450150;0.000000;
0.450160;0.000000;
0.450170;0.000000;
0.450180;0.000000;
0.450190;0.000000;
0.450200;0.000000;
0.450210;0.000000;
0.450220;0.000000;
0.450230;0.000000;
0.450240;0.000000;
0.450250;0.000000;
0.450260;0.000000;
0.450270;0.000000;
0.450280;0.000000;
0.450290;0.000000;
0.450300;0.000000;
0.450310;0.000000;
0.450320;0.000000;
0.450330;0.000000;
0.450340;0.000000;
0.450350;0.000000;
0.450360;0.000000;
0.450370;0.000000;
0.450380;0.000000;
0.450390;0.000000;
0.450400;0.000000;
0.450410;0.000000;
0.450420;0.000000;
0.450430;0.000000;
0.450440;0.000000;
0.450450;0.000000;
0.450460;0.000000;
0.450470;0.000000;
0.450480;0.000000;
0.450490;0.000000;
0.450500;0.000000;
0.450510;0.000000;
0.450520;0.000000;
0.450530;0.000000;
0.450540;0.000000;
0.450550;0.000000;
0.450560;0.000000;
0.450570;0.000000;
0.450580;0.000000;
0.450590;0.000000;
0.450600;0.000000;
0.450610;0.000000;
0.450620;0.000000;
0.450630;0.000000;
0.450640;0.000000;
0.450650;0.000000;
0.450660;0.000000;
0.450670;0.000000;
0.450680;0.000000;
0.450690;0.000000;
0.450700;0.000000;
0.450710;0.000000;
0.450720;0.000000;
0.450730;0.000000;
0.450740;0.000000;
0.450750;0.000000;
0.450760;0.000000;
0.450770;0.000000;
0.450780;0.000000;
0.450790;0.000000;
0.450800;0.000000;
0.450810;0.000000;
0.450820;0.000000;
0.450830;0.000000;
0.450840;0.000000;
0.450850;0.000000;
0.450860;0.000000;
0.450870;0.000000;
0.450880;0.000000;
0.450890;0.000000;
0.450900;0.000000;
0.450910;0.000000;
0.450920;0.000000;
0.450930;0.000000;
0.450940;0.000000;
0.450950;0.000000;
0.450960;0.000000;
0.450970;0.000000;
0.450980;0.000000;
0.450990;0.000000;
0.451000;0.000000;
0.451010;0.000000;
0.451020;0.000000;
0.451030;0.000000;
0.451040;0.000000;
0.451050;0.000000;
0.451060;0.000000;
0.451070;0.000000;
0.451080;0.000000;
0.451090;0.000000;
0.451100;0.000000;
0.451110;0.000000;
0.451120;0.000000;
0.451130;0.000000;
0.451140;0.000000;
0.451150;0.000000;
0.451160;0.000000;
0.451170;0.000000;
0.451180;0.000000;
0.451190;0.000000;
0.451200;0.000000;
0.451210;0.000000;
0.451220;0.000000;
0.451230;0.000000;
0.451240;0.000000;
0.451250;0.000000;
0.451260;0.000000;
0.451270;0.000000;
0.451280;0.000000;
0.451290;0.000000;
0.451300;0.000000;
0.451310;0.000000;
0.451320;0.000000;
0.451330;0.000000;
0.451340;0.000000;
0.451350;0.000000;
0.451360;0.000000;
0.451370;0.000000;
0.451380;0.000000;
0.451390;0.000000;
0.451400;0.000000;
0.451410;0.000000;
0.451420;0.000000;
0.451430;0.000000;
0.451440;0.000000;
0.451450;0.000000;
0.451460;0.000000;
0.451470;0.000000;
0.451480;0.000000;
0.451490;0.000000;
0.451500;0.000000;
0.451510;0.000000;
0.451520;0.000000;
0.451530;0.000000;
0.451540;0.000000;
0.451550;0.000000;
0.451560;0.000000;
0.451570;0.000000;
0.451580;0.000000;
0.451590;0.000000;
0.451600;0.000000;
0.451610;0.000000;
0.451620;0.000000;
0.451630;0.000000;
0.451640;0.000000;
0.451650;0.000000;
0.451660;0.000000;
0.451670;0.000000;
0.451680;0.000000;
0.451690;0.000000;
0.451700;0.000000;
0.451710;0.000000;
0.451720;0.000000;
0.451730;0.000000;
0.451740;0.000000;
0.451750;0.000000;
0.451760;0.000000;
0.451770;0.000000;
0.451780;0.000000;
0.451790;0.000000;
0.451800;0.000000;
0.451810;0.000000;
0.451820;0.000000;
0.451830;0.000000;
0.451840;0.000000;
0.451850;0.000000;
0.451860;0.000000;
0.451870;0.000000;
0.451880;0.000000;
0.451890;0.000000;
0.451900;0.000000;
0.451910;0.000000;
0.451920;0.000000;
0.451930;0.000000;
0.451940;0.000000;
0.451950;0.000000;
0.451960;0.000000;
0.451970;0.000000;
0.451980;0.000000;
0.451990;0.000000;
0.452000;0.000000;
0.452010;0.000000;
0.452020;0.000000;
0.452030;0.000000;
0.452040;0.000000;
0.452050;0.000000;
0.452060;0.000000;
0.452070;0.000000;
0.452080;0.000000;
0.452090;0.000000;
0.452100;0.000000;
0.452110;0.000000;
0.452120;0.000000;
0.452130;0.000000;
0.452140;0.000000;
0.452150;0.000000;
0.452160;0.000000;
0.452170;0.000000;
0.452180;0.000000;
0.452190;0.000000;
0.452200;0.000000;
0.452210;0.000000;
0.452220;0.000000;
0.452230;0.000000;
0.452240;0.000000;
0.452250;0.000000;
0.452260;0.000000;
0.452270;0.000000;
0.452280;0.000000;
0.452290;0.000000;
0.452300;0.000000;
0.452310;0.000000;
0.452320;0.000000;
0.452330;0.000000;
0.452340;0.000000;
0.452350;0.000000;
0.452360;0.000000;
0.452370;0.000000;
0.452380;0.000000;
0.452390;0.000000;
0.452400;0.000000;
0.452410;0.000000;
0.452420;0.000000;
0.452430;0.000000;
0.452440;0.000000;
0.452450;0.000000;
0.452460;0.000000;
0.452470;0.000000;
0.452480;0.000000;
0.452490;0.000000;
0.452500;0.000000;
0.452510;0.000000;
0.452520;0.000000;
0.452530;0.000000;
0.452540;0.000000;
0.452550;0.000000;
0.452560;0.000000;
0.452570;0.000000;
0.452580;0.000000;
0.452590;0.000000;
0.452600;0.000000;
0.452610;0.000000;
0.452620;0.000000;
0.452630;0.000000;
0.452640;0.000000;
0.452650;0.000000;
0.452660;0.000000;
0.452670;0.000000;
0.452680;0.000000;
0.452690;0.000000;
0.452700;0.000000;
0.452710;0.000000;
0.452720;0.000000;
0.452730;0.000000;
0.452740;0.000000;
0.452750;0.000000;
0.452760;0.000000;
0.452770;0.000000;
0.452780;0.000000;
0.452790;0.000000;
0.452800;0.000000;
0.452810;0.000000;
0.452820;0.000000;
0.452830;0.000000;
0.452840;0.000000;
0.452850;0.000000;
0.452860;0.000000;
0.452870;0.000000;
0.452880;0.000000;
0.452890;0.000000;
0.452900;0.000000;
0.452910;0.000000;
0.452920;0.000000;
0.452930;0.000000;
0.452940;0.000000;
0.452950;0.000000;
0.452960;0.000000;
0.452970;0.000000;
0.452980;0.000000;
0.452990;0.000000;
0.453000;0.000000;
0.453010;0.000000;
0.453020;0.000000;
0.453030;0.000000;
0.453040;0.000000;
0.453050;0.000000;
0.453060;0.000000;
0.453070;0.000000;
0.453080;0.000000;
0.453090;0.000000;
0.453100;0.000000;
0.453110;0.000000;
0.453120;0.000000;
0.453130;0.000000;
0.453140;0.000000;
0.453150;0.000000;
0.453160;0.000000;
0.453170;0.000000;
0.453180;0.000000;
0.453190;0.000000;
0.453200;0.000000;
0.453210;0.000000;
0.453220;0.000000;
0.453230;0.000000;
0.453240;0.000000;
0.453250;0.000000;
0.453260;0.000000;
0.453270;0.000000;
0.453280;0.000000;
0.453290;0.000000;
0.453300;0.000000;
0.453310;0.000000;
0.453320;0.000000;
0.453330;0.000000;
0.453340;0.000000;
0.453350;0.000000;
0.453360;0.000000;
0.453370;0.000000;
0.453380;0.000000;
0.453390;0.000000;
0.453400;0.000000;
0.453410;0.000000;
0.453420;0.000000;
0.453430;0.000000;
0.453440;0.000000;
0.453450;0.000000;
0.453460;0.000000;
0.453470;0.000000;
0.453480;0.000000;
0.453490;0.000000;
0.453500;0.000000;
0.453510;0.000000;
0.453520;0.000000;
0.453530;0.000000;
0.453540;0.000000;
0.453550;0.000000;
0.453560;0.000000;
0.453570;0.000000;
0.453580;0.000000;
0.453590;0.000000;
0.453600;0.000000;
0.453610;0.000000;
0.453620;0.000000;
0.453630;0.000000;
0.453640;0.000000;
0.453650;0.000000;
0.453660;0.000000;
0.453670;0.000000;
0.453680;0.000000;
0.453690;0.000000;
0.453700;0.000000;
0.453710;0.000000;
0.453720;0.000000;
0.453730;0.000000;
0.453740;0.000000;
0.453750;0.000000;
0.453760;0.000000;
0.453770;0.000000;
0.453780;0.000000;
0.453790;0.000000;
0.453800;0.000000;
0.453810;0.000000;
0.453820;0.000000;
0.453830;0.000000;
0.453840;0.000000;
0.453850;0.000000;
0.453860;0.000000;
0.453870;0.000000;
0.453880;0.000000;
0.453890;0.000000;
0.453900;0.000000;
0.453910;0.000000;
0.453920;0.000000;
0.453930;0.000000;
0.453940;0.000000;
0.453950;0.000000;
0.453960;0.000000;
0.453970;0.000000;
0.453980;0.000000;
0.453990;0.000000;
0.454000;0.000000;
0.454010;0.000000;
0.454020;0.000000;
0.454030;0.000000;
0.454040;0.000000;
0.454050;0.000000;
0.454060;0.000000;
0.454070;0.000000;
0.454080;0.000000;
0.454090;0.000000;
0.454100;0.000000;
0.454110;0.000000;
0.454120;0.000000;
0.454130;0.000000;
0.454140;0.000000;
0.454150;0.000000;
0.454160;0.000000;
0.454170;0.000000;
0.454180;0.000000;
0.454190;0.000000;
0.454200;0.000000;
0.454210;0.000000;
0.454220;0.000000;
0.454230;0.000000;
0.454240;0.000000;
0.454250;0.000000;
0.454260;0.000000;
0.454270;0.000000;
0.454280;0.000000;
0.454290;0.000000;
0.454300;0.000000;
0.454310;0.000000;
0.454320;0.000000;
0.454330;0.000000;
0.454340;0.000000;
0.454350;0.000000;
0.454360;0.000000;
0.454370;0.000000;
0.454380;0.000000;
0.454390;0.000000;
0.454400;0.000000;
0.454410;0.000000;
0.454420;0.000000;
0.454430;0.000000;
0.454440;0.000000;
0.454450;0.000000;
0.454460;0.000000;
0.454470;0.000000;
0.454480;0.000000;
0.454490;0.000000;
0.454500;0.000000;
0.454510;0.000000;
0.454520;0.000000;
0.454530;0.000000;
0.454540;0.000000;
0.454550;0.000000;
0.454560;0.000000;
0.454570;0.000000;
0.454580;0.000000;
0.454590;0.000000;
0.454600;0.000000;
0.454610;0.000000;
0.454620;0.000000;
0.454630;0.000000;
0.454640;0.000000;
0.454650;0.000000;
0.454660;0.000000;
0.454670;0.000000;
0.454680;0.000000;
0.454690;0.000000;
0.454700;0.000000;
0.454710;0.000000;
0.454720;0.000000;
0.454730;0.000000;
0.454740;0.000000;
0.454750;0.000000;
0.454760;0.000000;
0.454770;0.000000;
0.454780;0.000000;
0.454790;0.000000;
0.454800;0.000000;
0.454810;0.000000;
0.454820;0.000000;
0.454830;0.000000;
0.454840;0.000000;
0.454850;0.000000;
0.454860;0.000000;
0.454870;0.000000;
0.454880;0.000000;
0.454890;0.000000;
0.454900;0.000000;
0.454910;0.000000;
0.454920;0.000000;
0.454930;0.000000;
0.454940;0.000000;
0.454950;0.000000;
0.454960;0.000000;
0.454970;0.000000;
0.454980;0.000000;
0.454990;0.000000;
0.455000;0.000000;
0.455010;0.000000;
0.455020;0.000000;
0.455030;0.000000;
0.455040;0.000000;
0.455050;0.000000;
0.455060;0.000000;
0.455070;0.000000;
0.455080;0.000000;
0.455090;0.000000;
0.455100;0.000000;
0.455110;0.000000;
0.455120;0.000000;
0.455130;0.000000;
0.455140;0.000000;
0.455150;0.000000;
0.455160;0.000000;
0.455170;0.000000;
0.455180;0.000000;
0.455190;0.000000;
0.455200;0.000000;
0.455210;0.000000;
0.455220;0.000000;
0.455230;0.000000;
0.455240;0.000000;
0.455250;0.000000;
0.455260;0.000000;
0.455270;0.000000;
0.455280;0.000000;
0.455290;0.000000;
0.455300;0.000000;
0.455310;0.000000;
0.455320;0.000000;
0.455330;0.000000;
0.455340;0.000000;
0.455350;0.000000;
0.455360;0.000000;
0.455370;0.000000;
0.455380;0.000000;
0.455390;0.000000;
0.455400;0.000000;
0.455410;0.000000;
0.455420;0.000000;
0.455430;0.000000;
0.455440;0.000000;
0.455450;0.000000;
0.455460;0.000000;
0.455470;0.000000;
0.455480;0.000000;
0.455490;0.000000;
0.455500;0.000000;
0.455510;0.000000;
0.455520;0.000000;
0.455530;0.000000;
0.455540;0.000000;
0.455550;0.000000;
0.455560;0.000000;
0.455570;0.000000;
0.455580;0.000000;
0.455590;0.000000;
0.455600;0.000000;
0.455610;0.000000;
0.455620;0.000000;
0.455630;0.000000;
0.455640;0.000000;
0.455650;0.000000;
0.455660;0.000000;
0.455670;0.000000;
0.455680;0.000000;
0.455690;0.000000;
0.455700;0.000000;
0.455710;0.000000;
0.455720;0.000000;
0.455730;0.000000;
0.455740;0.000000;
0.455750;0.000000;
0.455760;0.000000;
0.455770;0.000000;
0.455780;0.000000;
0.455790;0.000000;
0.455800;0.000000;
0.455810;0.000000;
0.455820;0.000000;
0.455830;0.000000;
0.455840;0.000000;
0.455850;0.000000;
0.455860;0.000000;
0.455870;0.000000;
0.455880;0.000000;
0.455890;0.000000;
0.455900;0.000000;
0.455910;0.000000;
0.455920;0.000000;
0.455930;0.000000;
0.455940;0.000000;
0.455950;0.000000;
0.455960;0.000000;
0.455970;0.000000;
0.455980;0.000000;
0.455990;0.000000;
0.456000;0.000000;
0.456010;0.000000;
0.456020;0.000000;
0.456030;0.000000;
0.456040;0.000000;
0.456050;0.000000;
0.456060;0.000000;
0.456070;0.000000;
0.456080;0.000000;
0.456090;0.000000;
0.456100;0.000000;
0.456110;0.000000;
0.456120;0.000000;
0.456130;0.000000;
0.456140;0.000000;
0.456150;0.000000;
0.456160;0.000000;
0.456170;0.000000;
0.456180;0.000000;
0.456190;0.000000;
0.456200;0.000000;
0.456210;0.000000;
0.456220;0.000000;
0.456230;0.000000;
0.456240;0.000000;
0.456250;0.000000;
0.456260;0.000000;
0.456270;0.000000;
0.456280;0.000000;
0.456290;0.000000;
0.456300;0.000000;
0.456310;0.000000;
0.456320;0.000000;
0.456330;0.000000;
0.456340;0.000000;
0.456350;0.000000;
0.456360;0.000000;
0.456370;0.000000;
0.456380;0.000000;
0.456390;0.000000;
0.456400;0.000000;
0.456410;0.000000;
0.456420;0.000000;
0.456430;0.000000;
0.456440;0.000000;
0.456450;0.000000;
0.456460;0.000000;
0.456470;0.000000;
0.456480;0.000000;
0.456490;0.000000;
0.456500;0.000000;
0.456510;0.000000;
0.456520;0.000000;
0.456530;0.000000;
0.456540;0.000000;
0.456550;0.000000;
0.456560;0.000000;
0.456570;0.000000;
0.456580;0.000000;
0.456590;0.000000;
0.456600;0.000000;
0.456610;0.000000;
0.456620;0.000000;
0.456630;0.000000;
0.456640;0.000000;
0.456650;0.000000;
0.456660;0.000000;
0.456670;0.000000;
0.456680;0.000000;
0.456690;0.000000;
0.456700;0.000000;
0.456710;0.000000;
0.456720;0.000000;
0.456730;0.000000;
0.456740;0.000000;
0.456750;0.000000;
0.456760;0.000000;
0.456770;0.000000;
0.456780;0.000000;
0.456790;0.000000;
0.456800;0.000000;
0.456810;0.000000;
0.456820;0.000000;
0.456830;0.000000;
0.456840;0.000000;
0.456850;0.000000;
0.456860;0.000000;
0.456870;0.000000;
0.456880;0.000000;
0.456890;0.000000;
0.456900;0.000000;
0.456910;0.000000;
0.456920;0.000000;
0.456930;0.000000;
0.456940;0.000000;
0.456950;0.000000;
0.456960;0.000000;
0.456970;0.000000;
0.456980;0.000000;
0.456990;0.000000;
0.457000;0.000000;
0.457010;0.000000;
0.457020;0.000000;
0.457030;0.000000;
0.457040;0.000000;
0.457050;0.000000;
0.457060;0.000000;
0.457070;0.000000;
0.457080;0.000000;
0.457090;0.000000;
0.457100;0.000000;
0.457110;0.000000;
0.457120;0.000000;
0.457130;0.000000;
0.457140;0.000000;
0.457150;0.000000;
0.457160;0.000000;
0.457170;0.000000;
0.457180;0.000000;
0.457190;0.000000;
0.457200;0.000000;
0.457210;0.000000;
0.457220;0.000000;
0.457230;0.000000;
0.457240;0.000000;
0.457250;0.000000;
0.457260;0.000000;
0.457270;0.000000;
0.457280;0.000000;
0.457290;0.000000;
0.457300;0.000000;
0.457310;0.000000;
0.457320;0.000000;
0.457330;0.000000;
0.457340;0.000000;
0.457350;0.000000;
0.457360;0.000000;
0.457370;0.000000;
0.457380;0.000000;
0.457390;0.000000;
0.457400;0.000000;
0.457410;0.000000;
0.457420;0.000000;
0.457430;0.000000;
0.457440;0.000000;
0.457450;0.000000;
0.457460;0.000000;
0.457470;0.000000;
0.457480;0.000000;
0.457490;0.000000;
0.457500;0.000000;
0.457510;0.000000;
0.457520;0.000000;
0.457530;0.000000;
0.457540;0.000000;
0.457550;0.000000;
0.457560;0.000000;
0.457570;0.000000;
0.457580;0.000000;
0.457590;0.000000;
0.457600;0.000000;
0.457610;0.000000;
0.457620;0.000000;
0.457630;0.000000;
0.457640;0.000000;
0.457650;0.000000;
0.457660;0.000000;
0.457670;0.000000;
0.457680;0.000000;
0.457690;0.000000;
0.457700;0.000000;
0.457710;0.000000;
0.457720;0.000000;
0.457730;0.000000;
0.457740;0.000000;
0.457750;0.000000;
0.457760;0.000000;
0.457770;0.000000;
0.457780;0.000000;
0.457790;0.000000;
0.457800;0.000000;
0.457810;0.000000;
0.457820;0.000000;
0.457830;0.000000;
0.457840;0.000000;
0.457850;0.000000;
0.457860;0.000000;
0.457870;0.000000;
0.457880;0.000000;
0.457890;0.000000;
0.457900;0.000000;
0.457910;0.000000;
0.457920;0.000000;
0.457930;0.000000;
0.457940;0.000000;
0.457950;0.000000;
0.457960;0.000000;
0.457970;0.000000;
0.457980;0.000000;
0.457990;0.000000;
0.458000;0.000000;
0.458010;0.000000;
0.458020;0.000000;
0.458030;0.000000;
0.458040;0.000000;
0.458050;0.000000;
0.458060;0.000000;
0.458070;0.000000;
0.458080;0.000000;
0.458090;0.000000;
0.458100;0.000000;
0.458110;0.000000;
0.458120;0.000000;
0.458130;0.000000;
0.458140;0.000000;
0.458150;0.000000;
0.458160;0.000000;
0.458170;0.000000;
0.458180;0.000000;
0.458190;0.000000;
0.458200;0.000000;
0.458210;0.000000;
0.458220;0.000000;
0.458230;0.000000;
0.458240;0.000000;
0.458250;0.000000;
0.458260;0.000000;
0.458270;0.000000;
0.458280;0.000000;
0.458290;0.000000;
0.458300;0.000000;
0.458310;0.000000;
0.458320;0.000000;
0.458330;0.000000;
0.458340;0.000000;
0.458350;0.000000;
0.458360;0.000000;
0.458370;0.000000;
0.458380;0.000000;
0.458390;0.000000;
0.458400;0.000000;
0.458410;0.000000;
0.458420;0.000000;
0.458430;0.000000;
0.458440;0.000000;
0.458450;0.000000;
0.458460;0.000000;
0.458470;0.000000;
0.458480;0.000000;
0.458490;0.000000;
0.458500;0.000000;
0.458510;0.000000;
0.458520;0.000000;
0.458530;0.000000;
0.458540;0.000000;
0.458550;0.000000;
0.458560;0.000000;
0.458570;0.000000;
0.458580;0.000000;
0.458590;0.000000;
0.458600;0.000000;
